,t0,m0,mw,x,y,z,area,dt
260057,1180287219547.9907,3.094046458963942e+20,7.593685,241252.319481,4915869.253419,-12600.0,2145959764.033724,57.89990234375
260146,1180680769913.2776,7.0514164157587276e+19,7.165518,903854.70129,5412464.338252,-3974.025974,766683990.208385,26.1513671875
260335,1181483067777.5583,9.533981385693189e+19,7.25285,510680.700771,5242038.980535,-10800.0,1270150170.361323,40.345458984375
260473,1182023847272.113,4.109640017358149e+19,7.009203,584788.795198,5275089.746649,-9000.0,617262399.953948,20.53515625
260529,1182269721954.207,1.2944274673827643e+21,8.008052,398552.985683,5165709.093571,-11700.0,7347024142.064487,84.149169921875
260604,1182543056417.2004,3.68823637102808e+20,7.644546,963662.901109,5510783.964145,-14181.818182,3882389782.573042,41.0634765625
260922,1183805191983.5266,3.1271090591473703e+21,8.263429,826903.417489,5361095.065197,-7948.051948,18152657928.578583,127.44580078125
260927,1183805193581.7598,5.959758409503438e+19,7.116819,803325.450792,5457262.373913,-14000.0,736043781.679663,33.208984375
260951,1183841452494.9583,1.1720401414491546e+20,7.312628,472264.817693,5114160.200624,-3600.0,1028619077.453584,33.938720703125
261136,1184586236406.18,5.222955910216187e+19,7.078611,868241.038871,5555587.641064,-5400.0,506978939.90037,20.247314453125
261214,1185036998868.162,3.118652415871811e+22,8.929311,1056809.083715,5705317.591952,-19792.207792,76670525655.27496,206.572021484375
261217,1185036999119.4329,4.409974617495151e+19,7.029624,962243.569457,5754705.747045,-4500.0,973005996.51717,13.317138671875
261244,1185037029825.2678,6.949871367385815e+19,7.161318,1099234.3023,5913572.015147,-3000.0,735845372.694299,23.258544921875
261333,1185076172902.981,1.8873958198890283e+20,7.450575,654057.214951,5287077.728186,-12000.0,1525834165.734957,32.78515625
261421,1185354469176.349,1.6400323602320615e+20,7.409902,638327.917337,5302893.862934,-5000.0,1379449695.045168,31.04638671875
261559,1186068325028.4468,1.7480670587807338e+20,7.428372,773028.702168,5375287.190591,-9818.181818,1908442104.548134,53.42626953125
261664,1186545964976.9363,2.6503034482035524e+20,7.548864,514292.536009,5246706.663276,-8100.0,2676286698.706141,66.2734375
261735,1186918529380.709,4.427600350442923e+19,7.030779,774506.577429,5341066.233589,-13000.0,582593882.494637,24.60546875
261778,1187087904907.4382,7.48165724167339e+19,7.182665,218998.766289,5049271.222685,-9000.0,724876081.31257,21.341796875
261849,1187481383521.538,2.9228147066656427e+20,7.577201,175989.094526,4950108.390548,-19000.0,3433279194.79907,59.59619140625
262058,1188809160799.533,1.4459652312510177e+20,7.373439,583623.79775,5289669.595993,-12600.0,1536303380.595531,38.895751953125
262062,1188830379192.309,1.905858638993906e+20,7.453394,608263.752703,5311213.076057,-13000.0,1674281769.654206,41.32666015625
262087,1188946874832.382,2.3579015084776217e+20,7.515017,232951.002063,5058658.722891,-11571.428571,1822869942.477041,38.98046875
262138,1189217304454.9553,9.36748819370236e+20,7.914415,410362.359501,5173992.461374,-10800.0,6176603128.080992,103.586669921875
262432,1190713014829.8792,4.756677165828789e+19,7.051536,1027512.816421,5861856.176114,-5250.0,586195332.304555,13.302490234375
262528,1191172748845.835,5.409375666988065e+19,7.088765,991234.179622,5597204.030491,-12600.0,576971425.594029,20.647216796875
262583,1191425308724.4487,5.160256073424779e+19,7.075114,787612.096752,5390703.199073,-15740.25974,984014361.75578,36.1708984375
262629,1191633365603.795,2.412861217134131e+20,7.521688,513957.783211,5249599.820979,-4500.0,2281283838.412915,56.122802734375
262783,1192339837219.477,1.466049026264325e+20,7.377432,177649.494391,4962014.14702,-15428.571429,1486647306.998405,33.1337890625
262833,1192521385002.4224,1.9485460241490274e+20,7.459807,720300.769572,5313321.504992,-12000.0,1575866982.737952,37.185546875
262925,1192966687963.163,2.3395319108904983e+20,7.512753,280944.126091,4928478.329393,-13153.846154,1733546249.023319,45.95654296875
263056,1193593997248.148,1.7168592617141735e+20,7.423156,26158.362639,4429169.684191,-19000.0,2251795386.320913,58.18408203125
263287,1194471829532.95,5.059414376194132e+19,7.0694,789336.139814,5349971.760663,-13000.0,651120133.957174,22.055419921875
263361,1194754748069.4468,1.0200858156679425e+20,7.272424,758729.759229,5407956.551007,-13000.0,1242805782.745702,32.48828125
263373,1194813390703.8645,9.17126212664274e+19,7.241619,533648.316316,5252543.325238,-5400.0,1215330713.260767,33.83251953125
263389,1194875570606.5044,4.733859093187938e+19,7.050144,640113.73553,5313921.931404,-12000.0,647915306.310052,21.508544921875
263438,1195088251436.344,8.458786993103781e+20,7.884872,203373.503548,5019489.915351,-10800.0,6495310404.718927,137.08984375
263481,1195322599150.885,1.4517588813310566e+20,7.374596,636674.600494,5286933.449902,-12000.0,1490299374.878782,36.57666015625
263515,1195514145044.1257,4.266419799748975e+19,7.020042,705637.353692,5329576.461922,-11000.0,670378363.214535,16.977294921875
263547,1195619125419.241,1.4637105669972238e+22,8.710303,938516.455837,5529733.169825,-19168.831169,43256653142.60707,143.905517578125
263589,1195621877342.0542,5.097179377134698e+19,7.071553,797593.453847,5407087.553512,-10412.698413,598972171.764167,16.729248046875
263711,1196077878932.7068,1.8765585581059903e+20,7.448908,772294.813906,5372763.568959,-8181.818182,1847400794.989847,40.504638671875
263857,1196698911660.6172,3.293626441426655e+21,8.27845,125847.418838,4887789.471577,-20000.0,20734170621.06751,236.12353515625
263909,1196998420794.7212,2.163799926848079e+20,7.490145,674792.577716,5309359.268607,-9900.0,1732124763.269939,30.333740234375
263910,1196998420849.547,7.576640890544708e+19,7.186318,722012.034484,5347115.689572,-900.0,988688478.986631,24.56494140625
263977,1197426264214.5737,2.7318849033187135e+20,7.557642,509920.045281,5242119.198062,-9900.0,2438780872.833748,49.458251953125
264084,1198060172475.101,5.853954965033719e+19,7.111633,1057688.828781,5896423.199604,-3750.0,610062994.909297,12.885986328125
264107,1198151431399.6152,4.739685309541356e+19,7.0505,405221.596203,4855150.826451,-6230.769231,507587926.151768,22.746337890625
264281,1199156665593.9695,1.4972824091091642e+20,7.383536,720783.228606,5311995.959691,-4000.0,1497779552.081836,43.547607421875
264312,1199267205596.275,8.360113269120505e+19,7.214808,776407.341872,5352430.742802,-9000.0,753028384.025357,22.514892578125
264344,1199418144354.869,1.0271006595891118e+20,7.274409,1181627.295115,5849743.842653,-16987.012987,1512779248.241261,33.61328125
264374,1199562888745.9224,1.3783365296313293e+20,7.35957,409859.580153,5093198.586928,-11769.230769,1153525943.703266,28.21630859375
264384,1199615734452.301,1.9205531689039967e+20,7.455618,323309.621018,5072845.542012,-2700.0,1531130678.019377,44.56591796875
264763,1201485274417.5015,7.735539242721142e+19,7.192327,583383.976216,5281757.544406,-12000.0,875551683.165261,25.75927734375
264811,1201667062612.1482,1.0151475824679288e+21,7.937686,210228.690986,5025418.009995,-12600.0,7072865733.582436,138.8349609375
264823,1201753268768.979,4.158924539926014e+19,7.012654,902584.277711,5654031.165728,-8100.0,512287593.120037,12.357666015625
264838,1201821062955.5273,1.5291418921949915e+20,7.389632,184398.096647,4877298.921284,-11700.0,1141340307.176105,26.9755859375
264850,1201844899982.7397,2.1038906201945027e+20,7.482015,650129.165711,5364091.513108,-9000.0,1630542626.995807,38.3994140625
264854,1201870684765.3113,6.147668830858611e+19,7.125807,1028284.508697,5902571.330277,-9000.0,751648816.130758,18.769775390625
264926,1202236070369.5098,1.4792504064785646e+20,7.380028,511009.156448,5243582.055298,-9000.0,1589948724.55817,40.462890625
265021,1202646801057.724,5.835145006398431e+19,7.110701,589798.753225,5273718.403525,-13000.0,713765550.308957,29.952392578125
265031,1202668139646.241,8.084230292819506e+19,7.205092,533775.431609,5255605.608918,-9000.0,1113589010.723901,36.01904296875
265191,1203381008480.578,5.829353546937581e+19,7.110414,579625.57398,5262321.890015,-4000.0,711970416.837006,26.15576171875
265193,1203390138958.3806,1.693187680155662e+20,7.419137,777858.420779,5398747.474297,-17766.233766,2283439782.604647,48.533447265625
265329,1204004547144.1516,1.9356521420074972e+20,7.457885,169964.720364,4947865.186634,-18000.0,2007732633.359758,30.807373046875
265573,1205110486700.5674,7.285562860204848e+19,7.174975,169287.121854,4998048.031728,-12428.571429,899020763.354516,22.3271484375
265629,1205413733744.2576,2.2113186148467796e+20,7.496434,727807.322051,5339695.063968,-9818.181818,1969411993.352646,35.293701171875
265633,1205413762354.2302,1.519935229501866e+20,7.387883,719947.828872,5312604.598748,-9000.0,1463629237.368563,44.215087890625
265718,1205750036597.7642,1.0828778204240465e+20,7.28972,448521.000202,5046485.556069,-13000.0,1074506276.87852,34.014892578125
265804,1206103286476.5332,1.1807490265549201e+20,7.314772,197725.173285,5005765.647351,-14400.0,1372461543.803088,43.6083984375
265844,1206307898918.6096,1.4402694463959738e+20,7.372296,546352.266517,5266679.269985,-12600.0,1792731655.515184,32.332275390625
266048,1207149037130.026,9.064087596073507e+20,7.904883,514047.559279,5243266.815765,-12600.0,7386317934.623793,161.4326171875
266294,1208212096427.5073,5.469762071084195e+20,7.758646,817149.741516,5369139.340422,-9974.025974,4783772505.469266,51.1943359375
266396,1208541938111.1406,5.915081581579208e+20,7.781307,28487.12675,4473309.615405,-15000.0,3731524199.654918,38.014404296875
266439,1208772354306.0967,7.429731596847604e+19,7.180649,580944.696085,5287474.086496,-12600.0,852523360.118507,21.78173828125
266649,1209805968535.6646,3.799930003759779e+20,7.653184,976236.123745,5501309.361305,-11688.311688,3990618576.050008,48.132568359375
266736,1210134991747.1172,1.897449946134272e+20,7.452114,615060.008666,5312518.565633,-13000.0,1696748687.4482,45.625
266836,1210570306370.4111,1.5268532145637625e+20,7.389198,196410.885951,5011217.170423,-7200.0,1487893797.088648,42.8583984375
266852,1210629032371.518,4.0064766828189835e+19,7.001842,853402.617233,5501670.901236,-12600.0,436817263.924134,24.634033203125
267121,1211711805780.9966,1.7734870170736807e+20,7.432552,715361.78214,5310016.559802,-4000.0,1562375726.285389,41.6708984375
267122,1211711886077.6948,1.2439306125876045e+20,7.329864,628441.635277,5284490.195413,-9000.0,1233455930.538678,27.57421875
267185,1212019665731.0122,7.982863066860459e+20,7.868106,514549.670141,5244947.571269,-10800.0,7161450846.317566,174.565185546875
267356,1212743388777.989,6.108856185527644e+19,7.123973,134185.089829,4963677.644278,-10285.714286,641862019.772289,21.013427734375
267509,1213380600368.8425,5.136800875167771e+19,7.073795,550220.472751,5260953.960926,-13000.0,714813562.254378,16.1875
267572,1213628671112.6733,2.6671371139166428e+20,7.550697,250341.968684,5007723.898985,-9000.0,1940697326.762838,55.24072265625
267671,1214066159149.1934,1.8050411953861073e+21,8.104325,1172427.535986,5853785.649078,-18545.454545,10933407422.81622,83.108154296875
267751,1214259918694.582,7.263969391821531e+20,7.840783,99883.250164,4820345.293538,-18000.0,5355205570.521163,84.934326171875
267757,1214294728639.429,6.799936870046337e+19,7.155003,1015816.497559,5626436.007941,-11571.428571,760581687.208505,18.237060546875
267838,1214553871619.5288,3.246922041968377e+20,7.607648,661275.40215,5372662.427179,-11000.0,2729877953.887141,63.707763671875
267881,1214693524658.562,4.903110953448855e+19,7.060314,780801.222185,5361001.635705,-9818.181818,520508972.735301,17.566650390625
267883,1214693797981.7227,1.04773193222275e+20,7.280167,788840.420226,5381333.27608,-5125.541126,1095283556.487818,30.0185546875
267917,1214841841033.893,4.607620489229604e+19,7.042318,1019747.567678,5839221.020462,-5250.0,766603470.372608,22.021728515625
267930,1214861750658.6233,7.830418473810564e+19,7.195857,1079321.938539,5913173.977046,-14250.0,1036157689.249932,27.910400390625
268089,1215551612268.687,2.3638325414200348e+20,7.515744,716377.888612,5322845.300019,-11454.545455,2361015547.112431,63.3955078125
268227,1216056628792.399,7.548730180864859e+19,7.185249,1027333.523189,5883344.314865,-11250.0,971015432.856385,26.865234375
268255,1216186075112.5532,2.44942192585769e+21,8.192709,45593.598617,4522170.204699,-20000.0,13003545488.601118,116.935546875
268441,1216939280994.401,1.0225000790126057e+21,7.939776,195218.729715,5012919.745975,-3600.0,8508656432.447287,207.16015625
268487,1217156268309.6216,1.4866947039905468e+20,7.381481,200270.040199,4985731.519597,-18285.714286,1488943052.04702,32.9912109375
268494,1217192029192.9504,4.12287765570772e+19,7.010134,755236.603367,5328337.88008,-7000.0,487889668.977158,17.219482421875
268559,1217415096777.057,6.15526614277305e+19,7.126165,606494.149095,5274196.339156,-14000.0,683541961.401111,15.839599609375
268620,1217669942707.4402,1.2956607073715646e+20,7.341661,622860.981716,5219986.817972,-12000.0,1595051268.078271,49.38427734375
268845,1218571637221.0146,4.491712934579408e+19,7.034941,684739.195263,5272699.329878,-3272.727273,517917266.589131,22.072265625
268855,1218595283496.9358,1.3442187928437881e+20,7.352313,174662.26663,4951221.731347,-18000.0,1499236788.359805,29.14404296875
268980,1219110116846.4978,1.9264017754263352e+20,7.456498,720662.613848,5312327.346017,-6000.0,1493748210.594848,31.1025390625
269255,1220297994141.1821,1.3603740418608883e+22,8.689106,825331.76466,5362279.390552,-8259.74026,43389284002.45192,183.12939453125
269303,1220348029103.465,4.1755905136889455e+19,7.013812,870088.938098,5628699.780034,-11700.0,522479111.520104,14.716796875
269347,1220504876620.865,5.257108075386589e+19,7.080498,525842.172711,5254060.434656,-9000.0,810835131.61909,28.44482421875
269397,1220714448400.2148,5.016519985124752e+19,7.066935,634978.696609,5286531.447504,-13000.0,764118191.084476,26.453125
269662,1222080565005.3435,1.0539370199366677e+20,7.281876,688717.757925,5326056.958234,-9000.0,1007074720.358539,27.354248046875
269696,1222239621741.1204,1.0172114968719503e+21,7.938274,512201.312683,5241879.479746,-12600.0,8438835686.543015,188.745361328125
269921,1223398822792.944,1.2353801943260134e+20,7.327867,789336.139814,5349971.760663,-13000.0,1611464968.026543,45.423095703125
270207,1224797164826.122,2.0339906912975903e+20,7.472233,556120.679114,5273727.66261,-9900.0,1959248765.18085,44.991943359375
270247,1224982766772.7449,5.547944365539534e+19,7.096088,697551.961466,5348599.581094,-6000.0,711315335.012724,20.238037109375
270414,1225710294296.739,7.701476468618966e+19,7.191049,507363.82058,5131370.81576,-12600.0,692022291.821307,24.612548828125
270466,1225970939936.4265,5.553324801380688e+20,7.763035,34077.232852,4490348.986275,-16500.0,3877612076.130566,43.8095703125
270503,1226103050569.828,2.1673422016394455e+20,7.490618,720081.631854,5331287.178904,-11454.545455,1946617521.252174,44.506591796875
270507,1226103058392.224,1.6213609857203267e+20,7.406586,720421.384331,5312990.118667,-10000.0,1512514534.155991,38.760009765625
270575,1226353820983.8672,8.781628518412684e+19,7.22905,405549.350407,4951005.665701,-9000.0,894337467.892876,28.167236328125
270599,1226414802991.2915,1.2552151935170866e+20,7.332479,782125.41042,5331027.705239,-13909.090909,1148190846.475766,35.846435546875
270633,1226579025754.068,7.280114001120087e+19,7.174759,933225.019842,5418546.981627,-3441.558442,766875669.407886,35.039794921875
270662,1226712464038.8506,8.870212437509336e+20,7.898623,514292.536009,5246706.663276,-8100.0,8460321724.85367,220.50341796875
270688,1226789995854.0168,1.468196214672861e+20,7.377856,507110.694997,5189441.770353,-7200.0,1025508804.427934,30.224853515625
270735,1227065936389.0913,9.266863669178129e+19,7.244622,599318.903057,5280742.948366,-12000.0,972156780.339985,21.027587890625
270876,1227739571056.184,3.693437968617506e+20,7.644954,609980.698454,5311438.910451,-12000.0,2958956129.987781,51.555419921875
271029,1228356358077.3293,8.584644384985524e+19,7.222482,1038578.109408,5904218.48085,-12750.0,1289129054.918678,31.076171875
271050,1228474637097.274,2.3670406046853972e+20,7.516137,806471.930706,5376491.294813,-12000.0,3153805596.376122,51.27294921875
271174,1229059055611.7822,1.9437059955091764e+20,7.459087,1175120.388976,5852479.116133,-18077.922078,2325229676.886234,37.182861328125
271533,1230610744562.8079,4.105758846906613e+19,7.008929,544309.568867,5258632.966484,-12000.0,639799441.475405,27.015869140625
271778,1231642489798.6624,2.7078945625731462e+20,7.555088,621931.806645,5293239.9734,-12000.0,2456108352.251734,54.492919921875
271877,1231998429195.8677,1.0016124188679639e+21,7.9338,509488.544536,5243741.556087,-7200.0,8471783801.053906,193.54931640625
271927,1232159808403.413,1.046975203334835e+20,7.279958,755589.266057,5406494.613085,-13000.0,1193451801.790692,23.69384765625
271937,1232189117921.9492,9.663729312400599e+19,7.256763,968900.083901,5640940.67951,-6000.0,1004870262.238851,34.7490234375
272132,1233139505886.5024,4.391726451852712e+19,7.028424,645208.458536,5231847.407009,-11454.545455,524764170.471344,24.396240234375
272256,1233610809853.7476,1.9470955642978655e+20,7.459592,714380.661719,5309339.643165,-2000.0,1603994391.772327,35.865234375
272307,1233735382930.24,4.384662583003284e+19,7.027957,725833.213128,5275660.336671,-11454.545455,470909416.622117,17.191162109375
272343,1233910593554.2053,4.6777759326891776e+20,7.71336,958947.94262,5514336.94021,-15116.883117,4625186718.108131,49.2470703125
272410,1234134374562.1575,1.1626609458465067e+21,7.976969,174110.07602,4948765.772663,-19000.0,8936935101.474974,126.402587890625
272496,1234406456310.631,6.7173202068878e+19,7.151464,98507.533132,4805484.151994,-8000.0,843890318.038701,26.637451171875
272601,1234823928271.5999,5.394339012075931e+19,7.087959,793022.293694,5383357.752068,-5038.961039,673916729.273928,17.85400390625
272691,1235203449628.259,4.109252663613508e+19,7.009175,706776.692139,5329762.935024,-11000.0,631820069.612662,17.187255859375
272711,1235289113694.8577,4.938159936475737e+19,7.062377,1056745.286859,5896577.013764,-4500.0,524390673.563996,11.79736328125
272831,1235879422290.7666,2.3933176116248534e+21,8.186,53766.215118,4568649.903808,-19500.0,13196833014.448206,107.287353515625
272850,1235974917012.9446,3.060491470909956e+22,8.923861,1057479.831206,5706257.502127,-19792.207792,77878683430.76666,221.124755859375
272853,1235974917274.841,4.286545817353751e+19,7.021405,1019032.207247,5813282.509565,-1500.0,701552690.103912,16.364501953125
272862,1235974918334.356,4.94983344942599e+19,7.06306,1052813.151726,5863332.754622,-11250.0,696200517.733071,14.849609375
272868,1235974919885.08,4.092628085234786e+19,7.008002,939442.345771,5725584.235946,-11700.0,723288652.590952,14.524169921875
273028,1236126937531.4766,1.8417160346011124e+20,7.443482,773809.165061,5374506.727697,-8181.818182,1813438195.832936,41.955322265625
273070,1236210529411.628,5.716617117221032e+19,7.104759,457443.457495,4901618.291448,-13153.846154,626007246.659191,20.850830078125
273109,1236404188776.9788,8.039424568629661e+19,7.203483,576952.907906,5261231.228954,-3000.0,824724467.423924,21.585693359375
273222,1236974855793.0212,2.926236144183284e+21,8.244206,836333.334466,5353989.113067,-6077.922078,16250771031.469418,103.04541015625
273253,1237034551460.909,9.120722339964943e+20,7.906686,510413.07833,5244433.343074,-7200.0,7731752138.525967,183.599365234375
273301,1237320130638.2017,6.386054913243527e+19,7.136822,611407.098333,5275855.561095,-13000.0,703365277.324424,15.266845703125
273320,1237388139892.0508,6.5105060415840354e+19,7.14241,194182.069041,5008093.763739,-6300.0,782909501.710929,26.736572265625
273652,1239289029965.9685,6.9901967609424224e+19,7.162993,539373.358074,5257013.86129,-11000.0,970302526.558467,18.25634765625
273817,1240110529631.6592,7.232247893177912e+19,7.172849,262333.250402,5074290.545054,-12857.142857,818431885.5676,23.429931640625
273842,1240255870352.9275,1.5107847680855048e+20,7.386135,177177.570591,4965223.51353,-13714.285714,1492592534.088699,36.974609375
274004,1240996950977.9194,1.8973895988960356e+20,7.452104,650656.866168,5286424.698887,-12000.0,1477881995.752459,33.058837890625
274109,1241505287266.599,1.4418735434051577e+20,7.372618,586363.046708,5275828.342281,-10000.0,1474343875.449728,29.453857421875
274121,1241595353898.4226,4.749023979389264e+19,7.05107,884361.3798,5654009.351126,-5400.0,553578033.19163,26.2626953125
274125,1241614351597.6536,6.176216484432806e+20,7.793815,510904.001814,5246750.303373,-4500.0,6075876679.990767,157.739013671875
274210,1242115964708.626,1.0923949090402283e+20,7.292253,648285.164595,5242595.792208,-13090.909091,952026950.530403,32.264892578125
274216,1242186463029.912,2.618993160878042e+20,7.545423,273779.512065,5075308.690615,-12600.0,2272293402.119678,47.38623046875
274347,1242758089265.9436,4.464879566689555e+20,7.699873,34448.95911,4472257.958042,-19000.0,3368660764.537974,42.558349609375
274527,1243560687695.5552,7.711114369291228e+19,7.191411,547893.812986,5269512.810616,-13000.0,1052158738.107209,23.8642578125
274572,1243787738699.3994,1.0677966008476998e+20,7.285659,146922.265247,4842058.054039,-12600.0,978649038.636988,30.385009765625
274743,1244607882380.9387,2.034895802859397e+20,7.472361,774067.597127,5402992.771197,-18701.298701,2639178863.956185,46.9873046875
274776,1244770937874.4565,9.328678329888845e+19,7.246547,641803.763475,5314301.099816,-13000.0,818534677.486852,18.197265625
274793,1244900860949.0513,1.7404506583515628e+20,7.427108,181777.554632,5015542.063675,-10285.714286,1528690096.96219,31.150634765625
274981,1245550372461.998,1.7330762005016982e+20,7.425878,721368.263028,5394292.939141,-14000.0,1638366966.92373,44.891357421875
274985,1245558439157.9976,1.4864314979622715e+20,7.38143,773851.335751,5372022.374875,-5727.272727,1501116408.704837,40.874267578125
275054,1245839523301.1763,2.091288314286676e+20,7.480276,556683.210872,5352492.601388,-10384.615385,1919086014.21292,35.358154296875
275100,1246041696532.3127,5.5350962705324065e+19,7.095417,594155.017615,5283834.49657,-13000.0,708790062.422,20.08251953125
275192,1246429599779.4102,6.353238420559404e+19,7.13533,792755.742497,5350409.502217,-13000.0,688320075.974357,16.328857421875
275226,1246573293104.875,8.318145872379043e+20,7.880018,511605.234565,5242730.767522,-10800.0,7489873686.102955,184.74072265625
275297,1246941219575.6511,4.0180244397687824e+19,7.002675,1044515.481534,5927312.782665,-10500.0,579028930.090531,14.4208984375
275379,1247213521042.8225,1.6461342990668353e+20,7.410977,720541.999089,5312658.732342,-8000.0,1503744754.914542,43.42529296875
275492,1247753050081.744,4.147763558412588e+19,7.011876,1018791.404796,5790454.959288,-6750.0,723651977.281923,20.824462890625
275517,1247880243894.6167,5.0104779485023625e+19,7.066586,681084.387008,5248991.67644,-13090.909091,506678199.493445,22.44580078125
275574,1248121918044.2344,1.54872693326668e+20,7.393317,579113.567082,5286067.00683,-12600.0,1492691267.282532,33.379638671875
275701,1248628730850.845,9.42545057665899e+19,7.249535,761879.824805,5409397.633349,-13000.0,1037858349.06008,22.2578125
275742,1248785116528.2026,1.50817636092851e+22,8.718968,947946.372814,5522627.217695,-17298.701299,42270656928.79089,140.07470703125
275764,1248785227584.055,1.0031405291087346e+20,7.267575,804889.979797,5458194.579716,-11000.0,894921326.628821,23.133544921875
275950,1249496700439.439,1.6184957324314617e+20,7.406074,175989.094526,4950108.390548,-19000.0,1708551593.045492,28.016357421875
275970,1249553715765.9072,1.8024257113753285e+20,7.437238,213032.993759,5029394.867316,-10800.0,1701966267.56634,36.88330078125
275989,1249680863216.7488,1.7006959228270644e+20,7.420418,615060.008666,5312518.565633,-13000.0,1619569357.404719,40.079345703125
275997,1249743061510.8838,4.4606663804476965e+19,7.032933,1031303.382738,5903557.926434,-9750.0,637404670.288153,17.4443359375
276160,1250592117046.0388,7.56329502709922e+19,7.185807,560365.189324,5265126.23002,-12000.0,1062521661.892809,24.124755859375
276303,1251268678156.6807,6.527286159174313e+20,7.809822,107406.857088,4843854.813082,-19000.0,4916715875.986415,63.46533203125
276388,1251664613036.9128,2.1261554245869253e+20,7.485063,653950.686373,5364501.745576,-10800.0,1651569272.191264,39.84423828125
276398,1251690219987.108,8.316795991538369e+20,7.879971,514292.536009,5246706.663276,-8100.0,7085748924.551447,163.3525390625
276475,1252088747246.7312,5.2456821977816e+19,7.079868,98438.890767,4774375.869785,-11700.0,515991104.940545,26.568603515625
276659,1252969546617.9326,5.5097068601711e+19,7.094086,558127.882069,5208973.699506,-8250.0,785738638.482307,24.194091796875
276694,1253156443829.1533,6.5044941880195e+19,7.142142,720419.875504,5328597.955213,-9000.0,938959083.501922,23.129638671875
276744,1253374129648.6094,4.7940737802480504e+20,7.72047,874632.533536,5929525.344662,-3750.0,2301271519.473353,45.3896484375
276917,1254177164578.287,1.7932030251060088e+20,7.435753,720541.999089,5312658.732342,-8000.0,1487113359.868498,35.62353515625
277055,1254744813713.8657,8.784932880005933e+19,7.229159,779797.418886,5381217.21226,-12600.0,1031673525.380167,35.45556640625
277063,1254778850296.333,4.600409525948002e+19,7.041864,994384.822821,5881701.115296,-10500.0,581412872.633728,13.21240234375
277160,1255270068475.7107,2.8847412464750145e+21,8.240071,39667.338954,4507388.357144,-18000.0,16476559445.67879,137.615234375
277200,1255478196807.2246,2.3223703158257418e+20,7.510621,238082.172343,5048844.266103,-11700.0,1837942523.029576,31.334716796875
277251,1255695508221.1248,3.386169937814369e+20,7.619806,1224512.37418,5816704.940303,-8415.584416,3489569463.160861,56.77392578125
277515,1256747004287.4407,1.6449730052453637e+20,7.410773,643495.331335,5289615.914026,-6000.0,1744591095.432658,46.524169921875
277540,1256859339521.3018,2.0776391678690945e+20,7.47838,736597.076716,5348803.522777,-11454.545455,1921989139.379518,38.88525390625
277562,1256954142490.9482,1.1361233133438691e+20,7.303617,750716.305492,5386280.672835,-7000.0,1130885427.854476,28.4453125
277741,1257660395524.6956,9.508903172305085e+20,7.918754,514549.670141,5244947.571269,-10800.0,6901474179.195119,142.677978515625
277974,1258654965987.2024,4.895593192240566e+19,7.05987,1027150.928338,5859154.31045,-12750.0,664116256.7041,22.204833984375
278005,1258762521518.013,9.731435011950304e+19,7.258785,1005603.810989,5559466.69269,-7990.5549,872879811.594479,25.532470703125
278066,1259089430395.8132,2.2216161285942044e+20,7.497779,666336.512427,5306877.944884,-12600.0,2310196895.602329,49.353759765625
278067,1259089430731.9087,5.7942827398226035e+19,7.108666,698537.041423,5329963.542617,-7200.0,943038534.734645,24.365966796875
278101,1259225918105.0244,4.858328535299105e+19,7.057658,784640.740653,5362192.436303,-10636.363636,522316369.926424,16.082763671875
278102,1259225918164.759,5.218657185220298e+19,7.078373,792265.119627,5374920.547472,-10000.0,795540662.644186,28.669921875
278104,1259225924195.3684,2.6700707878219104e+20,7.551015,811787.265034,5374568.962676,-11220.779221,2987960803.348172,33.8125
278113,1259245946672.2087,7.136489709937191e+19,7.16899,561986.939069,5265734.316632,-13000.0,918468662.383648,25.1142578125
278243,1259898161852.947,1.5391539168099654e+20,7.391521,403744.630719,4990282.781997,-13153.846154,975394048.482575,29.321044921875
278601,1261531503006.107,1.8169529160796226e+20,7.439562,720189.058388,5311941.826097,-5000.0,1532267111.425221,40.139892578125
278745,1262164077736.0125,1.5646282941531488e+20,7.396274,618697.372332,5217992.207643,-12000.0,1701052209.797287,35.96630859375
278939,1263059714910.8418,2.524934693654968e+20,7.534833,307443.710434,4956408.637714,-9692.307692,1634656837.194001,42.569091796875
278950,1263101849775.6497,4.8451041732289685e+20,7.723535,946374.719985,5523811.54305,-17610.38961,4875203940.406942,47.36474609375
278957,1263121763639.2083,1.1763001591603123e+21,7.980345,192989.912805,5009796.339291,-2700.0,8621488323.645575,195.429931640625
279178,1264168192525.517,4.690180006858804e+19,7.04746,587935.211667,5274884.73196,-2000.0,643523377.96708,22.18701171875
279207,1264332632719.8096,7.030089029408343e+19,7.164641,780697.418886,5380697.597018,-10800.0,833205053.660877,27.56787109375
279381,1265194464248.9395,1.9284431595292964e+20,7.456805,141915.125212,4929712.858408,-16500.0,2052908020.935037,38.188232421875
279383,1265194580133.2295,1.6170675683711035e+20,7.405819,177649.494391,4962014.14702,-15428.571429,1472578040.62093,33.312255859375
279508,1265792088450.7817,5.861136148953839e+19,7.111988,580162.478054,5262534.180732,-3000.0,711970416.819889,24.23193359375
279641,1266372801352.8909,1.63295272745721e+20,7.408649,728631.006009,5341320.547311,-10636.363636,1662165869.980465,38.953857421875
279643,1266372878973.117,4.344282794068675e+19,7.025279,755929.897969,5329801.096923,-13000.0,486131702.769195,13.9189453125
